date,link,company,field,place,round,amount,investor
2012-06-01,https://www.itjuzi.com/investevents/2794,遇见,社交网络,广东,天使轮,数百万人民币,德迅投资
2012-06-01,https://www.itjuzi.com/investevents/3599,赶集网,本地生活,北京,D轮,数千万美元,中信产业基金
2012-05-30,https://www.itjuzi.com/investevents/6924,虎嗅网,文化娱乐,北京,天使轮,未透露,传媒梦工场
2012-05-17,https://www.itjuzi.com/investevents/12822,杰亦特Jitmarketing,企业服务,上海,A轮,1000万人民币,中卫基金
2012-05-15,https://www.itjuzi.com/investevents/88,云家政,本地生活,上海,天使轮,数百万人民币,中路资本
2012-05-14,https://www.itjuzi.com/investevents/2289,WooYun乌云漏洞报告平台,企业服务,北京,A轮,数百万人民币,"百度,腾讯"
2012-05-12,https://www.itjuzi.com/investevents/886,寺库网,电子商务,北京,B轮,3000万美元,"IDG资本,贝塔斯曼亚洲投资基金,Ventech China,森合投资/crehol"
2012-05-12,https://www.itjuzi.com/investevents/1327,EZtable易订网,本地生活,台湾,A轮,数百万美元,九易资本
2012-05-12,https://www.itjuzi.com/investevents/2501,节操精选,文化娱乐,北京,天使轮,数百万人民币,"真格基金,PreAngel,九合创投"
2012-05-11,https://www.itjuzi.com/investevents/17813,慧智微电子Smarter Micro,硬件,广东,A轮,数百万美元,金沙江创投
2012-05-06,https://www.itjuzi.com/investevents/10064,蜜糖,社交网络,上海,天使轮,250万人民币,投资方未透露
2012-05-03,https://www.itjuzi.com/investevents/1730,魔方元足球魔方,体育运动,上海,天使轮,数百万人民币,起点创业营
2012-05-01,https://www.itjuzi.com/investevents/1205,暴走漫画,文化娱乐,陕西,A轮,数百万人民币,盛大资本-盛大网络
2012-05-01,https://www.itjuzi.com/investevents/1561,美乐乐家具网,电子商务,天津,B轮,4000万美元,"祥峰投资Vertex,光速安振,险峰长青(险峰华兴),KTB投资集团"
2012-05-01,https://www.itjuzi.com/investevents/3719,锐德无限Red Infinity,游戏,北京,天使轮,数百万人民币,投资方未透露
2012-05-01,https://www.itjuzi.com/investevents/3884,福建云游网络,游戏,福建,天使轮,数百万人民币,元素资本
2012-05-01,https://www.itjuzi.com/investevents/4761,魔友网,电子商务,北京,B轮,数百万美元,住友商事亚洲资本
2012-05-01,https://www.itjuzi.com/investevents/35,够快科技,企业服务,上海,天使轮,500万人民币,戈壁投资
2012-05-01,https://www.itjuzi.com/investevents/119,浙江兴合电子商务,电子商务,浙江,A轮,数百万人民币,天使湾
2012-05-01,https://www.itjuzi.com/investevents/234,云成互动,文化娱乐,北京,A轮,200万美元,IDG资本
2012-05-01,https://www.itjuzi.com/investevents/269,巨鹿移动,广告营销,上海,天使轮,数十万美元,"500 Startups,PreAngel"
2012-05-01,https://www.itjuzi.com/investevents/404,涂吧网,文化娱乐,上海,种子轮,30万人民币,创业接力(创业基金会)
2012-05-01,https://www.itjuzi.com/investevents/494,蝉游记,旅游,上海,天使轮,数百万人民币,经纬中国
2012-05-01,https://www.itjuzi.com/investevents/495,友拓,社交网络,北京,天使轮,数百万人民币,IDG资本
2012-05-01,https://www.itjuzi.com/investevents/521,杏树林,医疗健康,北京,天使轮,数十万美元,蓝驰创投
2012-05-01,https://www.itjuzi.com/investevents/557,声声,文化娱乐,北京,天使轮,数百万人民币,"真格基金,PreAngel"
2012-05-01,https://www.itjuzi.com/investevents/613,旅行淘,电子商务,北京,天使轮,数十万人民币,"PreAngel,老鹰基金EaglesFund"
2012-05-01,https://www.itjuzi.com/investevents/679,Ztelic智拓通达,企业服务,北京,天使轮,200万美元,IDG资本
2012-05-01,https://www.itjuzi.com/investevents/723,OlivePhone橄榄无线,企业服务,湖北,A轮,数千万人民币,投资方未透露
2012-05-01,https://www.itjuzi.com/investevents/752,熊猫走天涯旅行网,旅游,广东,A轮,100万美元,投资方未透露
2012-05-01,https://www.itjuzi.com/investevents/833,街库网,广告营销,广东,A轮,1亿人民币,投资方未透露
2012-05-01,https://www.itjuzi.com/investevents/895,人瑞集团,企业服务,四川,A轮,数千万人民币,君联资本
2012-05-01,https://www.itjuzi.com/investevents/1380,比邻,社交网络,北京,天使轮,数百万美元,投资方未透露
2012-05-01,https://www.itjuzi.com/investevents/1478,阿狸(梦之城文化),文化娱乐,北京,A轮,1000万人民币,纪源资本GGV
2012-05-01,https://www.itjuzi.com/investevents/1493,Infomorrow英莫信息,广告营销,上海,天使轮,数十万人民币,创业接力(创业基金会)
2012-05-01,https://www.itjuzi.com/investevents/1557,我有啦,社交网络,北京,天使轮,数百万人民币,斯凯网络投资
2012-05-01,https://www.itjuzi.com/investevents/1613,上海米度测控,工具软件,上海,A轮,数百万人民币,创业接力(创业基金会)
2012-05-01,https://www.itjuzi.com/investevents/1689,来来网,旅游,北京,A轮,数百万美元,投资方未透露
2012-05-01,https://www.itjuzi.com/investevents/1962,同程旅游,旅游,江苏,B轮,数千万人民币,腾讯
2012-05-01,https://www.itjuzi.com/investevents/1981,途家网,旅游,北京,A轮,数千万人民币,"光速安振,鼎晖投资,携程,HomeAway"
2012-05-01,https://www.itjuzi.com/investevents/2093,苏州赛富科技,电子商务,江苏,C轮,5000万人民币,投资方未透露
2012-05-01,https://www.itjuzi.com/investevents/2213,e消费,电子商务,江苏,A轮,数千万人民币,天图资本
2012-05-01,https://www.itjuzi.com/investevents/2263,淘才帮,企业服务,北京,A轮,数百万人民币,奇虎360
2012-05-01,https://www.itjuzi.com/investevents/2379,骏梦游戏,游戏,上海,B轮,数千万人民币,"中国文化产业投资基金,北极光创投"
2012-05-01,https://www.itjuzi.com/investevents/2437,美美零食,电子商务,浙江,天使轮,数百万人民币,天使湾
2012-05-01,https://www.itjuzi.com/investevents/2521,Taplink games涵凌网络,游戏,上海,天使轮,数百万人民币,PreAngel
2012-05-01,https://www.itjuzi.com/investevents/2563,鑫万福喜钻网,电子商务,广东,A轮,6500万人民币,深圳红十三投资
2012-05-01,https://www.itjuzi.com/investevents/2950,由推网,文化娱乐,北京,A轮,数百万美元,三井物产环球投资
2012-05-01,https://www.itjuzi.com/investevents/3568,新派公寓CYPA,房产服务,北京,A轮,数千万美元,赛富基金
2012-04-30,https://www.itjuzi.com/investevents/14668,梦想人科技,企业服务,江苏,A轮,1000万人民币,元禾控股
2012-04-30,https://www.itjuzi.com/investevents/18094,海克医疗,医疗健康,江苏,天使轮,数百万人民币,协立投资
2012-04-28,https://www.itjuzi.com/investevents/12093,力高技术,汽车交通,安徽,不明确,数千万人民币,"赛富基金,松禾资本"
2012-04-24,https://www.itjuzi.com/investevents/11984,有爱互动,游戏,北京,天使轮,数百万人民币,"德迅投资,架桥投资"
2012-04-24,https://www.itjuzi.com/investevents/14525,又一城,电子商务,福建,A轮,数千万人民币,阿里巴巴
2012-04-23,https://www.itjuzi.com/investevents/7422,4399游戏网,游戏,福建,A轮,数千万人民币,光信资本
2012-04-18,https://www.itjuzi.com/investevents/588,铁皮人科技TinmanArts,教育,四川,天使轮,数百万人民币,"联想之星,清科创投,联想创投集团(乐基金)"
2012-04-17,https://www.itjuzi.com/investevents/7629,快手,文化娱乐,北京,天使轮,30万美元,晨兴资本
2012-04-16,https://www.itjuzi.com/investevents/7575,移康智能,硬件,上海,天使轮,数百万人民币,原子创投
2012-04-14,https://www.itjuzi.com/investevents/7973,丽人丽妆lili&beauty,电子商务,上海,A轮,1000万美元,麦顿投资
2012-04-11,https://www.itjuzi.com/investevents/285,考拉迷你仓,物流,北京,天使轮,数百万人民币,九合创投
2012-04-10,https://www.itjuzi.com/investevents/8158,长征教育,教育,山东,A轮,1亿人民币,海通开元
2012-04-06,https://www.itjuzi.com/investevents/15827,启明医疗,医疗健康,浙江,A轮,数百万美元,启明创投
2012-04-01,https://www.itjuzi.com/investevents/7188,世纪长龙,文化娱乐,福建,A轮,7500万人民币,投资方未透露
2012-04-01,https://www.itjuzi.com/investevents/981,哪上班,企业服务,北京,种子轮,数百万人民币,"真格基金,盈动资本"
2012-04-01,https://www.itjuzi.com/investevents/1066,聚橙网,文化娱乐,广东,B轮,数千万人民币,华映资本
2012-04-01,https://www.itjuzi.com/investevents/394,摇摇招车,汽车交通,北京,A轮,350万美元,"红杉资本中国,真格基金"
2012-04-01,https://www.itjuzi.com/investevents/431,丁丁网,本地生活,上海,C轮,4000万美元,"风和投资,华威国际集团CID"
2012-04-01,https://www.itjuzi.com/investevents/629,食神摇摇,本地生活,北京,B轮,1000万美元,晨兴资本
2012-04-01,https://www.itjuzi.com/investevents/1268,快书包网,电子商务,北京,A轮,900万人民币,新浪微博(新浪微创投)
2012-04-01,https://www.itjuzi.com/investevents/2317,LeanCloud,企业服务,北京,天使轮,数百万人民币,投资方未透露
2012-04-01,https://www.itjuzi.com/investevents/36,口袋购物,电子商务,北京,A轮,1200万美元,"经纬中国,成为资本"
2012-04-01,https://www.itjuzi.com/investevents/103,微窝WeiWo,企业服务,广东,天使轮,数百万人民币,奇虎360
2012-04-01,https://www.itjuzi.com/investevents/210,信恩科技MobEdu,教育,北京,天使轮,数十万人民币,K2基金
2012-04-01,https://www.itjuzi.com/investevents/272,上海西示网络,旅游,上海,A轮,数百万人民币,盛大资本-盛大网络
2012-04-01,https://www.itjuzi.com/investevents/395,高学网,教育,上海,A轮,数千万人民币,人人公司
2012-04-01,https://www.itjuzi.com/investevents/454,乐蜂网,电子商务,北京,B轮,4000万美元,"宽带资本CBC,红杉资本中国"
2012-04-01,https://www.itjuzi.com/investevents/486,贝壳网,电子商务,浙江,天使轮,数百万人民币,天使湾
2012-04-01,https://www.itjuzi.com/investevents/568,品味汇TasteV,电子商务,北京,天使轮,数百万人民币,"创新工场,光速安振"
2012-04-01,https://www.itjuzi.com/investevents/584,Camera360,工具软件,四川,A轮,数千万人民币,"戈壁投资,经纬中国"
2012-04-01,https://www.itjuzi.com/investevents/585,品果科技,工具软件,四川,A轮,数百万美元,"经纬中国,戈壁投资"
2012-04-01,https://www.itjuzi.com/investevents/600,TutorGroup麦奇教育,教育,台湾,A轮,1500万美元,"启明创投,CA创投"
2012-04-01,https://www.itjuzi.com/investevents/624,第9课堂-第九课堂,教育,北京,天使轮,100万美元,"真格基金,青松基金"
2012-04-01,https://www.itjuzi.com/investevents/742,优曼家纺Umanto,电子商务,北京,天使轮,数百万人民币,"真格基金,青松基金,中泽嘉盟"
2012-04-01,https://www.itjuzi.com/investevents/779,美味书签,工具软件,北京,天使轮,数百万人民币,创新工场
2012-04-01,https://www.itjuzi.com/investevents/864,宝宝拍拍(诺文科技),文化娱乐,浙江,天使轮,数十万人民币,上海致景投资
2012-04-01,https://www.itjuzi.com/investevents/875,葡萄生活-葡萄信息,本地生活,广东,天使轮,数百万人民币,德迅投资
2012-04-01,https://www.itjuzi.com/investevents/1057,一下视频-秒拍,文化娱乐,北京,A轮,数百万美元,"红点投资Redpoint Ventures,晨兴资本"
2012-04-01,https://www.itjuzi.com/investevents/1060,麦苗网络,电子商务,浙江,天使轮,未透露,阿米巴资本
2012-04-01,https://www.itjuzi.com/investevents/1171,飞立新媒体,广告营销,江苏,A轮,数百万人民币,汉理资本
2012-04-01,https://www.itjuzi.com/investevents/1182,万表网,电子商务,广东,天使轮,数百万人民币,薛蛮子
2012-04-01,https://www.itjuzi.com/investevents/1222,Nexjoy游戏优化大师,工具软件,上海,天使轮,数百万人民币,盛大资本-盛大网络
2012-04-01,https://www.itjuzi.com/investevents/1438,LECAKE诺心蛋糕,本地生活,上海,A轮,数千万美元,金沙江创投
2012-04-01,https://www.itjuzi.com/investevents/1616,上海贯城信息科技CitySense,企业服务,上海,天使轮,数百万人民币,创业接力(创业基金会)
2012-04-01,https://www.itjuzi.com/investevents/1651,快拍物联835101,电子商务,北京,A轮,2000万人民币,达晨创投
2012-04-01,https://www.itjuzi.com/investevents/2054,一嗨租车,汽车交通,上海,D轮,未透露,投资方未透露
2012-04-01,https://www.itjuzi.com/investevents/2145,美卓软件设计RIGO Design,企业服务,北京,天使轮,数百万人民币,雷军-顺为创业
2012-04-01,https://www.itjuzi.com/investevents/2418,VIPABC,教育,北京,A轮,1500万美元,"启明创投,CA创投"
2012-04-01,https://www.itjuzi.com/investevents/2574,东方风行传媒,文化娱乐,北京,B轮,4000万美元,"宽带资本CBC,红杉资本中国"
2012-04-01,https://www.itjuzi.com/investevents/2854,517旅行,旅游,北京,天使轮,数百万人民币,英诺天使基金
2012-04-01,https://www.itjuzi.com/investevents/2917,微讯移通Freeg,游戏,广东,B轮,数千万人民币,达晨创投
2012-04-01,https://www.itjuzi.com/investevents/3131,ASLAN阿斯兰,旅游,上海,A轮,2000万人民币,投资方未透露
2012-03-31,https://www.itjuzi.com/investevents/811,锤子科技-锤子手机,硬件,北京,天使轮,900万人民币,天使投资人吴泳铭
2012-03-31,https://www.itjuzi.com/investevents/1861,导航犬,汽车交通,北京,C轮,数千万人民币,红杉资本中国
2012-03-31,https://www.itjuzi.com/investevents/7016,堆糖网,社交网络,上海,A轮,数百万美元,投资方未透露
2012-03-31,https://www.itjuzi.com/investevents/8834,泰久信息,电子商务,广东,A轮,数千万人民币,投资方未透露
2012-03-30,https://www.itjuzi.com/investevents/6401,车王二手车,汽车交通,上海,B轮,1500万美元,"易车网,君联资本,SIG海纳亚洲"
2012-03-30,https://www.itjuzi.com/investevents/8987,酷狗音乐,文化娱乐,广东,A轮,数千万人民币,深创投
2012-03-29,https://www.itjuzi.com/investevents/1305,乐刷,金融,广东,A轮,数千万人民币,腾讯
2012-03-27,https://www.itjuzi.com/investevents/7039,上海同立传播,广告营销,上海,A轮,5000万人民币,好望角投资
2012-03-27,https://www.itjuzi.com/investevents/10442,风行网-风行在线,文化娱乐,北京,战略投资,3000万美元,百视通
2012-03-24,https://www.itjuzi.com/investevents/14492,Yile易乐网(义乐信息),游戏,上海,A轮,数千万人民币,腾讯
2012-03-21,https://www.itjuzi.com/investevents/7169,易事达,硬件,广东,B轮,2500万人民币,昆吾九鼎投资
2012-03-20,https://www.itjuzi.com/investevents/3307,上海钜派投资,金融,上海,A轮,数千万人民币,"清科创投,易居资本"
2012-03-19,https://www.itjuzi.com/investevents/7776,向日葵保险网,金融,广东,天使轮,数百万人民币,德迅投资
2012-03-18,https://www.itjuzi.com/investevents/1148,管易软件(管易云),电子商务,上海,A轮,1000万美元,麦星投资
2012-03-16,https://www.itjuzi.com/investevents/7893,爬爬步步手工糖果,电子商务,北京,天使轮,数百万人民币,亚杰天使投资
2012-03-13,https://www.itjuzi.com/investevents/7315,卓属信息科技DroidHenGame,游戏,上海,A轮,数百万美元,红杉资本中国
2012-03-12,https://www.itjuzi.com/investevents/6536,遨乐网,旅游,上海,A轮,数百万人民币,九盈投资
2012-03-12,https://www.itjuzi.com/investevents/354,艾格拉斯科技EGLS,游戏,北京,A轮,数百万美元,经纬中国
2012-03-09,https://www.itjuzi.com/investevents/19281,金源电气,硬件,陕西,B轮,2400万人民币,"达晨创投,盈峰资本"
2012-03-02,https://www.itjuzi.com/investevents/741,趣活美食送,本地生活,北京,天使轮,数百万人民币,"长石资本,起点创业营,PreAngel"
2012-03-01,https://www.itjuzi.com/investevents/325,三只松鼠,电子商务,安徽,A轮,150万美元,IDG资本
